2025-10-04 13:38:52 | INFO | {'message': 'I just shared an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-10-04 13:38:52', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 38}
2025-10-04 13:38:57 | INFO | {'message': 'I just tried game! It was exciting.', 'author': 'Bob', 'timestamp': '2025-10-04 13:38:57', 'category': 'gaming', 'sentiment': 0.16, 'keyword_mentioned': 'game', 'message_length': 35}
2025-10-04 13:39:01 | WARNING | Producer interrupted by user.
2025-10-04 13:39:01 | INFO | Producer shutting down.
2025-10-04 13:39:49 | INFO | Logging to file: logs/project_log.log
2025-10-04 13:39:49 | INFO | Log sanitization enabled, personal info removed
2025-10-04 13:39:49 | INFO | Starting Producer to run continuously.
2025-10-04 13:39:49 | INFO | Use Ctrl+C to stop.
2025-10-04 13:39:49 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-10-04 13:39:49 | INFO | BUZZ_TOPIC: buzzline
2025-10-04 13:39:49 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-10-04 13:39:49 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data
2025-10-04 13:39:49 | INFO | LIVE_DATA_PATH: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data/project_live.json
2025-10-04 13:39:49 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data
2025-10-04 13:39:49 | INFO | SQLITE_PATH: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data/buzz.sqlite
2025-10-04 13:39:49 | INFO | Kafka broker address: localhost:9092
2025-10-04 13:39:51 | ERROR | Error checking Kafka: NoBrokersAvailable
2025-10-04 13:39:51 | WARNING | Kafka broker not available; continuing without Kafka.
2025-10-04 13:39:51 | INFO | Kafka disabled for this run.
2025-10-04 13:39:51 | INFO | {'message': 'I just tried a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-10-04 13:39:51', 'category': 'other', 'sentiment': 0.06, 'keyword_mentioned': 'other', 'message_length': 37}
2025-10-04 13:39:56 | INFO | {'message': 'I just found an app! It was weird.', 'author': 'Eve', 'timestamp': '2025-10-04 13:39:56', 'category': 'other', 'sentiment': 0.67, 'keyword_mentioned': 'other', 'message_length': 34}
2025-10-04 13:39:57 | WARNING | Producer interrupted by user.
2025-10-04 13:39:57 | INFO | Producer shutting down.
2025-10-04 13:41:00 | INFO | Logging to file: logs/project_log.log
2025-10-04 13:41:00 | INFO | Log sanitization enabled, personal info removed
2025-10-04 13:41:00 | INFO | Starting Producer to run continuously.
2025-10-04 13:41:00 | INFO | Use Ctrl+C to stop.
2025-10-04 13:41:00 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-10-04 13:41:00 | INFO | BUZZ_TOPIC: buzzline
2025-10-04 13:41:00 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-10-04 13:41:00 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data
2025-10-04 13:41:00 | INFO | LIVE_DATA_PATH: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data/project_live.json
2025-10-04 13:41:00 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data
2025-10-04 13:41:00 | INFO | SQLITE_PATH: C:/Users/USER/Documents/44671 Streaming Data/WNBA-Stream-W6/data/buzz.sqlite
2025-10-04 13:41:00 | INFO | Kafka broker address: localhost:9092
2025-10-04 13:41:02 | ERROR | Error checking Kafka: NoBrokersAvailable
2025-10-04 13:41:02 | WARNING | Kafka broker not available; continuing without Kafka.
2025-10-04 13:41:02 | INFO | Kafka disabled for this run.
2025-10-04 13:41:02 | INFO | {'message': 'I just saw game! It was boring.', 'author': 'Charlie', 'timestamp': '2025-10-04 13:41:02', 'category': 'gaming', 'sentiment': 0.8, 'keyword_mentioned': 'game', 'message_length': 31}
2025-10-04 13:41:07 | INFO | {'message': 'I just tried a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-10-04 13:41:07', 'category': 'humor', 'sentiment': 0.94, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-10-04 13:41:12 | INFO | {'message': 'I just loved a story! It was weird.', 'author': 'Eve', 'timestamp': '2025-10-04 13:41:12', 'category': 'other', 'sentiment': 0.19, 'keyword_mentioned': 'other', 'message_length': 35}
2025-10-04 13:41:13 | WARNING | Producer interrupted by user.
2025-10-04 13:41:13 | INFO | Producer shutting down.
